GENDER_LABEL,EDUC_LEVEL,AGE_GROUP,MARSTAT_LABEL,MH1_LABEL,count,percentage
Female,Special Education,20s,Never married,Other disorders/conditions,1299,24.951978486361888
Female,Special Education,20s,Never married,Personality disorders,10,15.625
Female,Special Education,20s,Never married,Pervasive developmental disorders,294,54.24354243542435
Female,Special Education,20s,Never married,Schizophrenia or other psychotic disorders,133,8.884435537742151
Female,Special Education,20s,Never married,Trauma- and stressor-related disorders,108,21.6
Female,Special Education,20s,Never married,unknown/invalid,84,21.0
Female,Special Education,20s,Now married,Anxiety disorders,5,0.7429420505200593
Female,Special Education,20s,Now married,Bipolar disorders,10,0.9000900090009001
Female,Special Education,20s,Now married,Depressive disorders,15,0.7849293563579277
Female,Special Education,20s,Now married,Other disorders/conditions,5,0.0960430272762197
Female,Special Education,20s,Now married,Schizophrenia or other psychotic disorders,5,0.334001336005344
Female,Special Education,20s,Now married,Trauma- and stressor-related disorders,10,2.0
Female,Special Education,20s,Now married,unknown/invalid,3,0.75
Female,Special Education,20s,Separated,Bipolar disorders,1,0.09000900090009
Female,Special Education,20s,Separated,Depressive disorders,9,0.4709576138147566
Female,Special Education,20s,Separated,Schizophrenia or other psychotic disorders,1,0.0668002672010688
Female,Special Education,20s,Separated,Trauma- and stressor-related disorders,1,0.2
Female,Special Education,20s,Separated,unknown/invalid,2,0.5
Female,Special Education,20s,unknown/invalid,Anxiety disorders,19,2.823179791976226
Female,Special Education,20s,unknown/invalid,Attention deficit/hyperactivity disorder (ADHD),14,12.727272727272728
Female,Special Education,20s,unknown/invalid,Bipolar disorders,45,4.05040504050405
Female,Special Education,20s,unknown/invalid,Conduct disorders,1,1.4705882352941175
Female,Special Education,20s,unknown/invalid,Delirium/dementia disorders,1,1.6666666666666667
Female,Special Education,20s,unknown/invalid,Depressive disorders,42,2.197802197802198
Female,Special Education,20s,unknown/invalid,Oppositional defiant disorders,2,12.5
Female,Special Education,20s,unknown/invalid,Other disorders/conditions,40,0.768344218209758
Female,Special Education,20s,unknown/invalid,Personality disorders,5,7.8125
Female,Special Education,20s,unknown/invalid,Pervasive developmental disorders,2,0.3690036900369003
Female,Special Education,20s,unknown/invalid,Schizophrenia or other psychotic disorders,25,1.6700066800267204
Female,Special Education,20s,unknown/invalid,Trauma- and stressor-related disorders,17,3.4000000000000004
Female,Special Education,20s,unknown/invalid,unknown/invalid,30,7.5
Female,Special Education,30s,"Divorced, widowed",Anxiety disorders,3,0.4457652303120356
Female,Special Education,30s,"Divorced, widowed",Bipolar disorders,25,2.25022502250225
Female,Special Education,30s,"Divorced, widowed",Depressive disorders,45,2.3547880690737837
Female,Special Education,30s,"Divorced, widowed",Other disorders/conditions,5,0.0960430272762197
Female,Special Education,30s,"Divorced, widowed",Personality disorders,1,1.5625
Female,Special Education,30s,"Divorced, widowed",Schizophrenia or other psychotic disorders,12,0.8016032064128256
Female,Special Education,30s,"Divorced, widowed",Trauma- and stressor-related disorders,8,1.6
Female,Special Education,30s,"Divorced, widowed",unknown/invalid,6,1.5
Female,Special Education,30s,Never married,Alcohol or substance use disorders,5,29.411764705882355
Female,Special Education,30s,Never married,Anxiety disorders,120,17.830609212481427
Female,Special Education,30s,Never married,Attention deficit/hyperactivity disorder (ADHD),25,22.727272727272727
Female,Special Education,30s,Never married,Bipolar disorders,189,17.01170117011701
Female,Special Education,30s,Never married,Conduct disorders,13,19.11764705882353
Female,Special Education,30s,Never married,Delirium/dementia disorders,9,15.0
Female,Special Education,30s,Never married,Depressive disorders,291,15.2276295133438
Female,Special Education,30s,Never married,Oppositional defiant disorders,5,31.25
Female,Special Education,30s,Never married,Other disorders/conditions,1118,21.475220898962736
Female,Special Education,30s,Never married,Personality disorders,19,29.6875
Female,Special Education,30s,Never married,Pervasive developmental disorders,128,23.616236162361623
Female,Special Education,30s,Never married,Schizophrenia or other psychotic disorders,225,15.03006012024048
Female,Special Education,30s,Never married,Trauma- and stressor-related disorders,89,17.8
Female,Special Education,30s,Never married,unknown/invalid,65,16.25
Female,Special Education,30s,Now married,Anxiety disorders,18,2.674591381872214
Female,Special Education,30s,Now married,Bipolar disorders,18,1.62016201620162
Female,Special Education,30s,Now married,Depressive disorders,40,2.0931449502878072
Female,Special Education,30s,Now married,Other disorders/conditions,7,0.1344602381867076
Female,Special Education,30s,Now married,Pervasive developmental disorders,1,0.1845018450184501
Female,Special Education,30s,Now married,Schizophrenia or other psychotic disorders,10,0.6680026720106881
Female,Special Education,30s,Now married,Trauma- and stressor-related disorders,19,3.8
Female,Special Education,30s,Now married,unknown/invalid,2,0.5
Female,Special Education,30s,Separated,Anxiety disorders,4,0.5943536404160475
Female,Special Education,30s,Separated,Bipolar disorders,13,1.17011701170117
Female,Special Education,30s,Separated,Depressive disorders,20,1.0465724751439036
Female,Special Education,30s,Separated,Schizophrenia or other psychotic disorders,5,0.334001336005344
Female,Special Education,30s,Separated,Trauma- and stressor-related disorders,10,2.0
Female,Special Education,30s,unknown/invalid,Anxiety disorders,27,4.011887072808321
Female,Special Education,30s,unknown/invalid,Attention deficit/hyperactivity disorder (ADHD),11,10.0
Female,Special Education,30s,unknown/invalid,Bipolar disorders,44,3.96039603960396
Female,Special Education,30s,unknown/invalid,Conduct disorders,6,8.823529411764707
Female,Special Education,30s,unknown/invalid,Delirium/dementia disorders,3,5.0
Female,Special Education,30s,unknown/invalid,Depressive disorders,61,3.192046049188906
Female,Special Education,30s,unknown/invalid,Oppositional defiant disorders,1,6.25
Female,Special Education,30s,unknown/invalid,Other disorders/conditions,39,0.749135612754514
Female,Special Education,30s,unknown/invalid,Personality disorders,7,10.9375
Female,Special Education,30s,unknown/invalid,Pervasive developmental disorders,5,0.9225092250922508
Female,Special Education,30s,unknown/invalid,Schizophrenia or other psychotic disorders,29,1.9372077488309951
Female,Special Education,30s,unknown/invalid,Trauma- and stressor-related disorders,20,4.0
Female,Special Education,30s,unknown/invalid,unknown/invalid,27,6.75
Female,Special Education,40s,"Divorced, widowed",Alcohol or substance use disorders,1,5.88235294117647
Female,Special Education,40s,"Divorced, widowed",Anxiety disorders,13,1.9316493313521543
Female,Special Education,40s,"Divorced, widowed",Bipolar disorders,30,2.7002700270027
Female,Special Education,40s,"Divorced, widowed",Depressive disorders,59,3.087388801674516
Female,Special Education,40s,"Divorced, widowed",Other disorders/conditions,14,0.2689204763734153
Female,Special Education,40s,"Divorced, widowed",Schizophrenia or other psychotic disorders,24,1.6032064128256511
Female,Special Education,40s,"Divorced, widowed",Trauma- and stressor-related disorders,13,2.6
Female,Special Education,40s,"Divorced, widowed",unknown/invalid,10,2.5
Female,Special Education,40s,Never married,Anxiety disorders,75,11.144130757800893
Female,Special Education,40s,Never married,Attention deficit/hyperactivity disorder (ADHD),5,4.545454545454546
Female,Special Education,40s,Never married,Bipolar disorders,128,11.52115211521152
Female,Special Education,40s,Never married,Conduct disorders,12,17.647058823529413
Female,Special Education,40s,Never married,Delirium/dementia disorders,3,5.0
Female,Special Education,40s,Never married,Depressive disorders,219,11.459968602825748
Female,Special Education,40s,Never married,Oppositional defiant disorders,1,6.25
Female,Special Education,40s,Never married,Other disorders/conditions,777,14.92508643872455
Female,Special Education,40s,Never married,Personality disorders,2,3.125
Female,Special Education,40s,Never married,Pervasive developmental disorders,37,6.826568265682657
Female,Special Education,40s,Never married,Schizophrenia or other psychotic disorders,225,15.03006012024048
Female,Special Education,40s,Never married,Trauma- and stressor-related disorders,61,12.2
Female,Special Education,40s,Never married,unknown/invalid,40,10.0
Female,Special Education,40s,Now married,Alcohol or substance use disorders,2,11.76470588235294
Female,Special Education,40s,Now married,Anxiety disorders,12,1.7830609212481423
Female,Special Education,40s,Now married,Bipolar disorders,28,2.52025202520252
Female,Special Education,40s,Now married,Depressive disorders,60,3.139717425431711
Female,Special Education,40s,Now married,Other disorders/conditions,9,0.1728774490971955
Female,Special Education,40s,Now married,Pervasive developmental disorders,1,0.1845018450184501
Female,Special Education,40s,Now married,Schizophrenia or other psychotic disorders,19,1.2692050768203071
Female,Special Education,40s,Now married,Trauma- and stressor-related disorders,17,3.4000000000000004
Female,Special Education,40s,Now married,unknown/invalid,2,0.5
Female,Special Education,40s,Separated,Alcohol or substance use disorders,1,5.88235294117647
Female,Special Education,40s,Separated,Anxiety disorders,2,0.2971768202080238
Female,Special Education,40s,Separated,Bipolar disorders,18,1.62016201620162
Female,Special Education,40s,Separated,Depressive disorders,14,0.7326007326007326
Female,Special Education,40s,Separated,Other disorders/conditions,3,0.0576258163657318
Female,Special Education,40s,Separated,Schizophrenia or other psychotic disorders,9,0.6012024048096193
Female,Special Education,40s,Separated,Trauma- and stressor-related disorders,3,0.6
Female,Special Education,40s,unknown/invalid,Anxiety disorders,21,3.1203566121842496
Female,Special Education,40s,unknown/invalid,Bipolar disorders,29,2.6102610261026102
Female,Special Education,40s,unknown/invalid,Conduct disorders,3,4.411764705882353
Female,Special Education,40s,unknown/invalid,Depressive disorders,45,2.3547880690737837
Female,Special Education,40s,unknown/invalid,Other disorders/conditions,56,1.0756819054936613
Female,Special Education,40s,unknown/invalid,Personality disorders,6,9.375
Female,Special Education,40s,unknown/invalid,Pervasive developmental disorders,2,0.3690036900369003
Female,Special Education,40s,unknown/invalid,Schizophrenia or other psychotic disorders,34,2.2712090848363395
Female,Special Education,40s,unknown/invalid,Trauma- and stressor-related disorders,10,2.0
Female,Special Education,40s,unknown/invalid,unknown/invalid,13,3.25
Female,Special Education,50s,"Divorced, widowed",Anxiety disorders,9,1.337295690936107
Female,Special Education,50s,"Divorced, widowed",Bipolar disorders,41,3.6903690369036903
Female,Special Education,50s,"Divorced, widowed",Depressive disorders,60,3.139717425431711
Female,Special Education,50s,"Divorced, widowed",Other disorders/conditions,10,0.1920860545524395
Female,Special Education,50s,"Divorced, widowed",Personality disorders,1,1.5625
Female,Special Education,50s,"Divorced, widowed",Schizophrenia or other psychotic disorders,34,2.2712090848363395
Female,Special Education,50s,"Divorced, widowed",Trauma- and stressor-related disorders,11,2.1999999999999997
Female,Special Education,50s,"Divorced, widowed",unknown/invalid,7,1.7500000000000002
